hyperlink,img,Hotel Name,Location,description,Facilities,Star Rating,Review,Review Number,Price
https://www.agoda.com//dog-house/hotel/all/taitung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16&los=7&searchrequestid=54e3860a-0031-4e18-b8bb-025b10d34188,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/98896207.jpg?k=c3a53689982a407b426d0a51097411df0d6585e1fb56e1a51780a0bb992cc442&o=,Dog House,"No. 798, Zhengqi North Road, Taitung City, Taitung, Taiwan, 950 ","Conveniently situated in the Taitung City part of Taitung, this property puts you close to attractions and interesting dining options.","Airport transfer,Pets allowed,Car park,Free Wi-Fi in all rooms!,Luggage storage,Check-in/out [private],Laundry service,Tours",Not available,8.5Excellent,233,1027
"https://www.agoda.com//snail-trail-hotel/hotel/taitung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16,-1&los=7&searchrequestid=07b30b79-4f5b-49a1-adb5-6acaea9d923b",https://pix8.agoda.net/hotelImages/907/907722/907722_15072215460032792746.jpg?ca=4&ce=1&s=1024x768,Snail Trail Hotel,"No.598, Sec. 1, Xing’an Rd., Taitung City, Taitung, Taiwan, 95058 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Conveniently situated in the Taitung City part of Taitung, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Taitung Forest Park. ","Car park,Free Wi-Fi in all rooms!,Front desk [24-hour],Luggage storage,Check-in/out [private],Room service,Tours,Wi-Fi in public areas",2,8.7Excellent,440,1200
"https://www.agoda.com//i-like-b-b/hotel/all/taitung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=1,16&los=7&searchrequestid=07b30b79-4f5b-49a1-adb5-6acaea9d923b",https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/120463755.jpg?k=1135f23dc668da4b246202778fa897d1ffcd0c1a44d6cd8112fcad2ddfbcdb7b&o=,I Like B&B,"No. 98, Lane 255, Zhengqi N. Road, Taitung City, Taitung, Taiwan, 950 ","Conveniently situated in the Taitung City part of Taitung, this property puts you close to attractions and interesting dining options.","Free Wi-Fi in all rooms!,Tours,Wi-Fi in public areas,Family room,Smoke-free property,Terrace,Air conditioning in public area,Heating in public area",Not available,9.5Exceptional,178,1878
https://www.agoda.com//corner-no50-hostel/hotel/all/taitung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=445e6a5d-a9fa-40d3-9068-745eab8e6644,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/324288833.jpg?k=eb1162cceafd10e96f217c1a3c9d26a36135d3e5f26fa71cbf10a86761dffeca&o=,Corner No50 Hostel,"No. 50, Xinzhan 1st Street, Taitung City, Taitung, Taiwan, 950 ","Conveniently situated in the Taitung City part of Taitung, this property puts you close to attractions and interesting dining options.","Free Wi-Fi in all rooms!,Check-in/out [express],BBQ facilities,Luggage storage,Game room,Wi-Fi in public areas,Family room,Smoking area",Not available,8.7Excellent,712, 1238
https://www.agoda.com//taitung-railway-inn/hotel/taitung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=445e6a5d-a9fa-40d3-9068-745eab8e6644,https://pix8.agoda.net/hotelImages/4982367/-1/200c473c4ec31f8518f24abc777e12ec.jpg?ca=24&ce=0&s=1024x768,Taitung Railway Inn,"No. 9, Ln. 78, Xianyang St., Taitung City, Taitung County 郵遞區號 , Taiwan (R.O.C.), Taitung City, Taitung, Taiwan, 950 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Conveniently situated in the Taitung City part of Taitung, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Taitung Forest Park.  This 3-star property is packed with in-house facilities to improve the quality and joy of your stay.","Front desk [24-hour],Free Wi-Fi in all rooms!,Luggage storage,Check-in/out [private],Room service,Tours,Wi-Fi in public areas,Smoking area",3,8.4Excellent,625, 2460
https://www.agoda.com//oh-yosuw-bnb/hotel/all/taitung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16&los=7&searchrequestid=54e3860a-0031-4e18-b8bb-025b10d34188,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/478795720.jpg?k=66e8822a7165db2dc2ab625d61296cde7bb2367e39d239819a8fa47b5e96d72e&o=,Oh! Yosuw BnB,"No. 80, Wentai Rd, Beinan Township, Taitung, Taiwan, 950 ","Conveniently situated in the Beinan Township part of Taitung, this property puts you close to attractions and interesting dining options.","Car park,Free Wi-Fi in all rooms!,BBQ facilities,Game room,Wi-Fi in public areas,Family room,Smoking area,Rental car",Not available,9.3Exceptional,17,2008
https://www.agoda.com//chihpen-lucky-hot-spring-b-b/hotel/all/taitung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16&los=7&searchrequestid=fbf309d4-2255-45ef-8758-f3806f2244f9,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/212570082.jpg?k=1bd94c31e0a56d318ec4f54961b114acdad91e2f72bfc9c14a47521900d578ef&o=,Chihpen Lucky Hot Spring B&B,"No. 6, Lane 135, Longquan Road, Beinan Township, Taitung, Taiwan, 954 ","Conveniently situated in the Beinan Township part of Taitung, this property puts you close to attractions and interesting dining options.","Pets allowed,Car park,Free Wi-Fi in all rooms!,Check-in/out [express],BBQ facilities,Luggage storage,Game room,Laundry service",Not available,8.7Excellent,67,3043
https://www.agoda.com//moonlight-manor-b-b/hotel/all/taitung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=07b30b79-4f5b-49a1-adb5-6acaea9d923b,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/163339894.jpg?k=5162c405d7121d81c07dc70225590aa2b52df0c7a4816e31fcb5e5f688eb3b34&o=,Moonlight Manor B&B,"No. 126, Lane. 731, Gengsheng North. Road, Taitung City, Taitung, Taiwan, 950 ","Conveniently situated in the Taitung City part of Taitung, this property puts you close to attractions and interesting dining options.","Pets allowed,Car park,Free Wi-Fi in all rooms!,Wi-Fi in public areas,Family room,Smoke-free property,Terrace,Air conditioning in public area",Not available,8.2Excellent,66,1150
https://www.agoda.com//hsin-sheng-taitung/hotel/all/taitung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=06ca747e-6248-4eeb-93b4-5e664c092ee7,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/117999494.jpg?k=1dbfa7c2389382206e25830296ef8327510be362620e80c525149aca261c5a27&o=,Hsin Sheng Taitung,"No. 11, Alley 22, Lane 743, Section 2, Zhongxing Road, Taitung City, Taitung, Taiwan, 950 ","Conveniently situated in the Taitung City part of Taitung, this property puts you close to attractions and interesting dining options.","Airport transfer,Car park,Luggage storage,Daily housekeeping,Air conditioning in public area,Non-smoking rooms,Chinese [Mandarin]",Not available,7.8Very good,21,Not Found
"https://www.agoda.com//h37221082/hotel/taitung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=2,16&los=7&searchrequestid=b9175035-70c8-4aa4-9877-3204c1513d2c",https://pix8.agoda.net/hotelImages/45042608/-1/94d6dc57587af4b972a5cde9b4af4fd5.jpg?ce=0&s=1024x768,Plum Garden Homestay,"No. 2, Xinsheng Rd, Chishang Township, Taitung County, 958, Chishang Township, Taitung, Taiwan, 958 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Conveniently situated in the Chishang Township part of Taitung, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Taitung Forest Park.  This 3-star property is packed with in-house facilities to improve the quality and joy of your stay.","Free Wi-Fi in all rooms!,Kitchen,Wi-Fi in public areas,Shared kitchen,Smoke-free property,Snack bar,Internet services,English",3,8.8Excellent,131,686
https://www.agoda.com//fong-pension/hotel/all/taitung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=06ca747e-6248-4eeb-93b4-5e664c092ee7,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/308546926.jpg?k=a223294bea6f0fcc2c17f1ff273871eadcb8da785cd64df7fb12e43611c7255b&o=,豐 FONG PENSiON - 無合作 ᴀɢᴏᴅᴀ 平台,"No. 245, Ln. 215, Kangle Rd., Taitung City, Taitung County 950, Taiwan, Taitung City, Taitung, Taiwan, 95063 ","Conveniently situated in the Taitung City part of Taitung, this property puts you close to attractions and interesting dining options. This 4-star property is packed with in-house facilities to improve the quality and joy of your stay.","Car park,Free Wi-Fi in all rooms!,Luggage storage,Check-in/out [private],Game room,Bicycles,Tours,Wi-Fi in public areas",4,9.5Exceptional,236,Not Found
https://www.agoda.com//tomato-coffee-guest-house/hotel/taitung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=54e3860a-0031-4e18-b8bb-025b10d34188,https://pix8.agoda.net/hotelImages/570/570538/570538_15082114520034783347.jpg?ca=5&ce=1&s=1024x768,Tomato Coffee Guest House,"No.1, Aly. 26, Ln. 412, Sec. 1, Zhihang Rd, Taitung City, Taitung, Taiwan, 95059 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Conveniently situated in the Taitung City part of Taitung, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Taitung Forest Park.  As an added bonus, restaurant is provided on-site to conveniently serve your needs.","Car park,Shuttle service,Free Wi-Fi in all rooms!,Check-in/out [express],Luggage storage,Room service [24-hour],Restaurants,Tours",2,8.4Excellent,92,1282
"https://www.agoda.com//taitung-puyuma-homestay/hotel/taitung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=7,3,16,8&los=7&searchrequestid=b9175035-70c8-4aa4-9877-3204c1513d2c",https://pix8.agoda.net/hotelImages/5827080/-1/484c36c1fbff71b0ed080b07005e33a2.jpg?ca=21&ce=0&s=1024x768,Taitung Puyuma Style Inn,"No.61-1, Leli Rd, Taitung City, Taitung County, Taitung City, Taitung, Taiwan, 950 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Conveniently situated in the Taitung City part of Taitung, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Taitung Forest Park.  This 3-star property is packed with in-house facilities to improve the quality and joy of your stay.","Free Wi-Fi in all rooms!,Luggage storage,Contactless check-in/out,Laundry service,Tours,Wi-Fi in public areas,Family room,Taxi service",3.5,8.5Excellent,3300,368
https://www.agoda.com//black-jue-b-b/hotel/all/taitung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=2dcbb69f-c87f-415a-8f6b-ce1505fb18c2,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/180053667.jpg?k=457a0c5ced471c018721aeb97a5471a09b2b0633bb3ebcb52ef627bc881c1dfa&o=,Black Jue B&B,"No.180, Fugang Street, Taitung City, Taitung, Taiwan, 950 ","Conveniently situated in the Taitung City part of Taitung, this property puts you close to attractions and interesting dining options.","Airport transfer,Pets allowed,Car park,Shuttle service,Free Wi-Fi in all rooms!,Luggage storage,Game room,Tours",Not available,9.1Exceptional,100, 2000
